source_unit_id,document_order,path,block_kind,byte_start,byte_end,line_start,line_end,global_line_start,global_line_end,unit_sha256,review_status,review_epoch,review_disposition,source_status,uncertainty,secondary_roles,candidate_ids,route_ids,evidence_statement,review_stage,reviewer
U005077,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,19257,19677,401,402,10568,10569,3cb3fe949ea55ccc5d189e78570ed5a865166bbc7bbbcc30f76e1a2979c3ce8e,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005078,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,19677,20146,403,404,10570,10571,090c9247936bc4bec64b475a9f6e199d294eea4b51689b93ad75311cdc22cac6,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005079,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,20146,20502,405,406,10572,10573,6e18be95e7a7faa4cec930f7d0a784d3e2a0ac5f4798c9c530bed02c11166c28,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005080,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,20502,20715,407,408,10574,10575,563dcd169cfef639009b2bb2bc06232eb2e283660b559e1137f43e9ed7a83377,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005081,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,20715,20952,409,410,10576,10577,e71782f838af0ef89c628088723971b805fde9ce8d399890ca9f1cdababd7275,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005082,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,20952,21069,411,415,10578,10582,153704d181d005e3f5318e750fa0b1bdd62653826aa4bd529dd4eb8282f720dc,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005083,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,21069,21197,416,417,10583,10584,20318c7d9e8755a0d3f819799da3d584e86a4a3114841a0fa8fc07972bc85002,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005084,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,21197,21387,418,419,10585,10586,d4ddd99ba80077c2cf698132242b324c78e90c2539711aeee6174c6b2c65aba5,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0007""]",[],"This unit supports W0002 (one-dimensional binary nearest-neighbor cellular automaton) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005085,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,21387,21458,420,423,10587,10590,829fbc5cd236b16a4c5af6aa5cd1b5bb138f172bece4ce6ad42ccac700c6a09a,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0007""]",[],"This unit supports W0002 (one-dimensional binary nearest-neighbor cellular automaton) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005086,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,21458,21575,424,425,10591,10592,52629402c292a415da1f0c07af3e681752ad340080bfaee37f4d4ff4bf0303a6,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0010""]",[],"This unit supports W0005 (Rule 90 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005087,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,21575,21647,426,429,10593,10596,d070f74e2e604f6988423b0adaa9a0bca098c900217001b7a28f9971790ab08b,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0010""]",[],"This unit supports W0005 (Rule 90 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005088,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,21647,21698,430,431,10597,10598,08d859b5bcb633f2ae091b5635d4e4bd15b20413c6b254651feeb647a180a292,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,"[""SEED_INPUT_OR_BOUNDARY""]","[""B0014""]",[],"This unit supports W0009 (centered single-black-cell cellular-automaton seed) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005089,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,21698,21732,432,435,10599,10602,d08315b17248eba10a46cf3524af92e5c28844bfb71d22470b42f4376b0ee72e,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,"[""SEED_INPUT_OR_BOUNDARY""]","[""B0014""]",[],"This unit supports W0009 (centered single-black-cell cellular-automaton seed) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005090,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,21732,22003,436,437,10603,10604,63b01b568650aede0a30bdeab6825b30093acd4959baa433e2d5687975f1136b,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0007""]",[],"This unit supports W0002 (one-dimensional binary nearest-neighbor cellular automaton) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005091,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,22003,22084,438,441,10605,10608,8474b4304c36c99ba126ba8071526d7e3ec53afd54baff3feaf4f4d393237196,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0007""]",[],"This unit supports W0002 (one-dimensional binary nearest-neighbor cellular automaton) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005092,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22084,22163,442,443,10609,10610,921940014ed7771cfa3043aecf4ee12e7dbe0310c67f7d510ee72ff11008ce93,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005093,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22163,22335,444,445,10611,10612,8845de5a13a96fce2092e0847c9ab4fbf7fbfb0553f7b8827d7da85e47dc7265,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005094,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,22335,22375,446,449,10613,10616,0c4ac6a413193a7941d0b17c707e3f97788e2a28bedfb805cbd4520555103057,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0010""]",[],"This unit supports W0005 (Rule 90 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005095,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22375,22433,450,451,10617,10618,cf523fed81afdfd31ab993e2deccb85bd4e6dd52a8e1457f01335736a3a6d1ab,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005096,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22433,22488,452,453,10619,10620,b360a76f079812cd63ed300b2c366b38d9b1a64802018749f655b12b4b5f5d3e,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0008""]",[],"This unit supports W0003 (Rule 254 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005097,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22488,22527,454,455,10621,10622,1c75fd9ae985aa672868ec6223d9e1dcf4c6737cde36306634f3feaa5bebada3,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0009""]",[],"This unit supports W0004 (Rule 250 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005098,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22527,22577,456,457,10623,10624,16453952039ba06732a241e644defa7baca6e28771a65d4b28cfce8527e00a3d,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0011""]",[],"This unit supports W0006 (Rule 30 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005099,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22577,22632,458,459,10625,10626,6e089009893642b5dc2bc9bdd842aa249828fd481facc36b860ce6b4b551d286,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0012""]",[],"This unit supports W0007 (Rule 110 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005100,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22632,22966,460,461,10627,10628,e5bb8c50d532c504209047c8f8bcc90d30ddcb1405ebbc0fe4bc2fbb18ad2441,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005101,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22966,22995,462,463,10629,10630,7c79f077009c41486f990a499d73d5441ad7a0b33129e58a1bffce7d8d6df1da,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0008""]",[],"This unit supports W0003 (Rule 254 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005102,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,22995,23021,464,465,10631,10632,996f3aca2bed492a3e5706f8471d70751a00a27ff0d004eb33cbd6cc2ead7bab,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0009""]",[],"This unit supports W0004 (Rule 250 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005103,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23021,23047,466,467,10633,10634,3df06fe033d9d28e8590dc5805303b0011c37a9b2b7b73671f1886b9a7ce4b53,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0010""]",[],"This unit supports W0005 (Rule 90 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005104,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23047,23080,468,469,10635,10636,a087a82fb27c31578142b101fc0fb9227df47a142b96071e061752a7690a5952,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0011""]",[],"This unit supports W0006 (Rule 30 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005105,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23080,23125,470,471,10637,10638,57705b7baf5f7a013df36e3076374abf23e1d7b5353b1ba51324296fc16d29a9,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0012""]",[],"This unit supports W0007 (Rule 110 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005106,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23125,23265,472,473,10639,10640,b300def81ddfe55a4890cb43c1624533e71d0cf9cc023261d9bf32ee9ad93320,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""IMPLEMENTATION_DETAIL"",""REPRESENTATION""]",[],[],"Reviewed in full; this Notes unit is implementation syntax, an algebraic/Boolean encoding, a display control, or an output representation rather than an additional native construction.",6,ch02-experiment-reader-e1
U005107,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23265,23505,474,475,10641,10642,f28b8890b89f7afdb180e2dc60adaca0a62743a7d9830cd5287b8ac96a5296ff,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0040""]",[],"This unit discovers W0035 (symbolic cellular-automaton cell-formula generator) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005108,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,23505,23566,476,479,10643,10646,efddaea782626a09d092335222605fb2d4ac3c116a650ff7bb0785f2bb178646,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0040""]",[],"This unit supports W0035 (symbolic cellular-automaton cell-formula generator) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005109,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23566,23785,480,481,10647,10648,21a7121e2f38c13514fb03eb10f1b8fcbcaa0652c6e5106cfcd5b15588a8c6e5,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0040""]","[""R000022""]","This unit supports W0035 (symbolic cellular-automaton cell-formula generator) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0011 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005110,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,23785,24157,482,483,10649,10650,d2ebde2f2860e0afa675cc5b0da906f8b8c7448b7cc03fd39886e13c0f8de2f7,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0041""]","[""R000023""]","This unit discovers W0036 (infinite one-dimensional CA/Cantor self-map correspondence) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0012 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005111,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,24157,24188,484,485,10651,10652,45da64d3f26adfe88e05a57b4208e987553ee83fe4dd883111bdf2ec43bdad53,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""REPRESENTATION""]",[],[],"Reviewed with its surrounding source and at original image resolution; this unlinked image is an output, comparison, or historical representation rather than native mechanics.",6,ch02-experiment-reader-e1
U005112,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,24188,24742,486,487,10653,10654,88f0ed38bc8acf5449a40174e5dab054e87bd0104827afa995a7b3e3257522ac,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0042""]","[""R000024""]","This unit discovers W0037 (Rule 170 left-shift cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0013 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005113,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,24742,24975,488,489,10655,10656,a254e81bc4ea0331f5f6d90c9a92a4869f0ee5fb6bc14aa3a3f41662313033af,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0043""]","[""R000025""]","This unit discovers W0038 (Pascal-triangle modulo-two pattern) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0014 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005114,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,24975,25215,490,491,10657,10658,18a7f56cd7b99c71f74940f5224e9f852998b000f3dbdcd15337775b6b886f71,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0044"",""B0045""]","[""R000026"",""R000027""]","This unit discovers W0039, W0040 (Rule 90 row black-cell count function; Rule 90 row black-cell position generator) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0015, WR0016 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005115,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,25215,25362,492,497,10659,10664,4467876488aa774d0dd8b3df1e33a65da34e3b5f09bc811974a37bb676843da2,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0045""]",[],"This unit supports W0040 (Rule 90 row black-cell position generator) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005116,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,25362,25593,498,499,10665,10666,7dc0a47e2da76de53c3775626d266a378eb455314f1d29494b239ff7bde286d0,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0043""]","[""R000028""]","This unit supports W0038 (Pascal-triangle modulo-two pattern) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0017 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005117,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,25593,25858,500,501,10667,10668,b394bbdebb01a072f4eb5f1861070d92087b152a1a9e2d7d23a16fd122667d33,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0046"",""B0047""]","[""R000029"",""R000030""]","This unit discovers W0041, W0042 (binomial-modulo-two array identified with the Rule 60 single-seed pattern; Rule 60 cellular automaton preset) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0018, WR0019 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005118,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,25858,25982,502,506,10669,10673,a47a346e581428eac68abb14f8582eda46a7a26bba6ba601093cd42bd6420769,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0046""]",[],"This unit supports W0041 (binomial-modulo-two array identified with the Rule 60 single-seed pattern) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005119,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,25982,26589,507,508,10674,10675,f17818b9c2e4687dba77855edad191d5cb51fe637b77d592f1bacb603942a3a7,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0010"",""B0043""]","[""R000031"",""R000032"",""R000033""]","This unit supports W0005, W0038 (Rule 90 cellular automaton preset; Pascal-triangle modulo-two pattern) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0020, WR0021, WR0022 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005120,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,26589,26906,509,510,10676,10677,456ef8a26019f93dc0c086069b2aed74f248af7b799a99134137c904ecb7d3ef,REVIEWED,1,CANDIDATE,AMBIGUOUS,"The striped inline seed symbol is identifiable, but its individual binary cells and exact repeated value sequence cannot be recovered unambiguously.","[""SEED_INPUT_OR_BOUNDARY""]","[""B0048""]",[],"This unit discovers W0043 (Rule 90 single-cell-on-striped-background seed class) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005121,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,26906,26938,511,512,10678,10679,30ecb975e157b7a778c0438a525d2bc94f42e4a3a63720d205ddbea8a8e6b69b,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""REPRESENTATION""]",[],[],"Reviewed with its surrounding source and at original image resolution; this unlinked image is an output, comparison, or historical representation rather than native mechanics.",6,ch02-experiment-reader-e1
U005122,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,26938,26970,513,514,10680,10681,593b9b81311879800495c83e35d4d8ad0a21912431aa0498a3d9000690a3da09,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""REPRESENTATION""]",[],[],"Reviewed with its surrounding source and at original image resolution; this unlinked image is an output, comparison, or historical representation rather than native mechanics.",6,ch02-experiment-reader-e1
U005123,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,26970,27081,515,516,10682,10683,f1dd3c24fdf3bdac776ff8d0f4cbe764546116cb19a4e32369c436ec2b46aba1,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0049""]",[],"This unit discovers W0044 (k-color additive Rule 90 generalization) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005124,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,27081,27159,517,521,10684,10688,f101a0b3849a347631f38a2e8f17ab1324384060fe253743cdb9021aa7790eac,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0049""]",[],"This unit supports W0044 (k-color additive Rule 90 generalization) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005125,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,27159,27640,522,523,10689,10690,e084740753439a9f201f7e610c59d5600c8222bd29d3f945471033bcff28580f,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0049"",""B0050"",""B0051"",""B0052""]",[],"This unit discovers W0044, W0045, W0046, W0047 (k-color additive Rule 90 generalization; prime-k color Rule 90 row nonwhite-cell count function; Binomial k-exponent borrow-count function; prime-k Binomial modulo-k array) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005126,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,fenced_code,27640,27801,524,529,10691,10696,f0cb4ab004e41894fafd0eaaeea03c4214c699aaba876a4ed0d540fa3d047d11,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B0052""]",[],"This unit supports W0047 (prime-k Binomial modulo-k array) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005127,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,27801,28134,530,531,10697,10698,f0c423f41a0b1b88e5cc798a18bba0058a86b32c31b88cad2765d4816906cada,REVIEWED,1,CANDIDATE,CLEAR,,[],"[""B0049"",""B0053""]","[""R000034"",""R000035"",""R000036""]","This unit discovers W0044, W0048 (k-color additive Rule 90 generalization; additive cellular automaton restriction) with source-grounded identity, mechanics, representation limits, or explicit uncertainty. It also originates WR0023, WR0024, WR0025 for mechanics or relations not completed in this unit.",6,ch02-experiment-reader-e1
U005128,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,28134,28166,532,533,10699,10700,0dd2f21207d14aef8ab8eb018e921efdcc03ec4f0d28752b257eb1d532ae20b9,REVIEWED,1,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""REPRESENTATION""]",[],[],"Reviewed with its surrounding source and at original image resolution; this unlinked image is an output, comparison, or historical representation rather than native mechanics.",6,ch02-experiment-reader-e1
U005129,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,paragraph,28166,28725,534,535,10701,10702,f81fc3291a4cba90e4fff96b544c58cd381c28a180a19be60bb70c1888ffb8f8,REVIEWED,1,SUPPORTS_CANDIDATE,CLEAR,,"[""HISTORICAL_MENTION""]","[""B0043""]",[],"This unit supports W0038 (Pascal-triangle modulo-two pattern) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005130,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,28725,28757,536,537,10703,10704,aeb65e0712338813aafd19b066059715d4f8dde60c29ce09632c20c30c6f1188,REVIEWED,1,CANDIDATE,CLEAR,,"[""REPRESENTATION""]","[""B0088""]",[],"This unit discovers W0083 (Binomial modulo-two array) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005131,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,28757,28789,538,539,10705,10706,ca9cbfd83c4ebd5acaf42c3481e2a4f2a18f309862d5d4a3f7a486c16e247f01,REVIEWED,1,CANDIDATE,CLEAR,,"[""REPRESENTATION""]","[""B0089""]",[],"This unit discovers W0084 (Multinomial modulo-two array family) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005132,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,28789,28821,540,541,10707,10708,ffc7f48a97d98197231ad830115e880e224912714b65bb122cc826a20a78ef82,REVIEWED,1,CANDIDATE,CLEAR,,"[""REPRESENTATION""]","[""B0090""]",[],"This unit discovers W0085 (StirlingS1 modulo-two array) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
U005133,17,BACK-MATTER/NOTES/02-The-Crucial-Experiment-Notes.md,image,28821,28853,542,543,10709,10710,318e0d958bd08004b9e0422fd68ad0f5758b9d9104b978eed5b167b1938103ab,REVIEWED,1,CANDIDATE,CLEAR,,"[""REPRESENTATION""]","[""B0091""]",[],"This unit discovers W0086 (StirlingS2 modulo-two array) with source-grounded identity, mechanics, representation limits, or explicit uncertainty.",6,ch02-experiment-reader-e1
