asset_id,link_id,physical_path,sha256,bytes,source_path,source_unit_id,assignment_path,assignment_stage,assignment_basis,reference_status,inspection_status,review_epoch,visual_role,source_status,risk_flags,original_resolution_status,transcription_status,candidate_ids,route_ids,evidence_statement,review_stage,reviewer,uncertainty
A000940,L000272,CHAPTERS/_page_246_Picture_9.jpeg,0ca74ea450ce582651a26b7c6ff42ad7ffbcf3a296bec697c651cceeb2411e21,16742,CHAPTERS/06-Starting-from-Randomness.md,U001266,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000941,L000275,CHAPTERS/_page_247_Figure_2.jpeg,00f9660bac37681f214cbf4b234dffeab446e3d23e4de2a7c49ff7011f7db6a0,261973,CHAPTERS/06-Starting-from-Randomness.md,U001272,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000942,L000276,CHAPTERS/_page_248_Figure_2.jpeg,b2a20cb8095eb211fedd963d622222ca98fe0428f397b71bef90db8fa6871957,281697,CHAPTERS/06-Starting-from-Randomness.md,U001274,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000943,L000277,CHAPTERS/_page_249_Picture_1.jpeg,f7b2834be41656cff9512b7affdd5fa57640bbbb6ecd93da1440202bf113f7ef,273017,CHAPTERS/06-Starting-from-Randomness.md,U001276,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000944,L000278,CHAPTERS/_page_251_Picture_1.jpeg,41cfc762284fdcd65e5663fb7631aa4c504aea46a746a8a4ed24407b76b89196,429298,CHAPTERS/06-Starting-from-Randomness.md,U001286,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000945,L000279,CHAPTERS/_page_252_Picture_2.jpeg,120e95a57f683744ff3e71981f4fa07ff850d0cad5633bf4d2f27906a76e909f,556865,CHAPTERS/06-Starting-from-Randomness.md,U001288,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000946,L000280,CHAPTERS/_page_253_Picture_1.jpeg,148a433a11b4889c91c1a7be3c6f00172a3961428e6d41c47a06954136245faf,511097,CHAPTERS/06-Starting-from-Randomness.md,U001290,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000947,L000281,CHAPTERS/_page_254_Picture_1.jpeg,d32b7fc3dedc9f262e5a3d3d928d1d7d94d1a219fd75aeeefdb988c74869a168,568496,CHAPTERS/06-Starting-from-Randomness.md,U001291,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000948,L000282,CHAPTERS/_page_255_Picture_2.jpeg,b175f64e60cf41042d8ba6a11ed8d04eec4a8101bef8f9f231aae532eca6ca06,7400,CHAPTERS/06-Starting-from-Randomness.md,U001294,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000949,L000283,CHAPTERS/_page_255_Picture_3.jpeg,00ef0063254d4f75734cd76d8f2d07de4ae1d6b041b9664197c2da99641d8b14,13612,CHAPTERS/06-Starting-from-Randomness.md,U001295,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000950,L000284,CHAPTERS/_page_255_Picture_4.jpeg,700d71a0beb145c953ca87f4d8649aecd7b7d60df69ccd569cba02f6daeb1acc,9310,CHAPTERS/06-Starting-from-Randomness.md,U001296,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000951,L000285,CHAPTERS/_page_255_Picture_5.jpeg,39c0faeec91a67a957966561dfd5e4e8b28b9f4ac72bff23ddc4787925ed3f55,53409,CHAPTERS/06-Starting-from-Randomness.md,U001297,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000952,L000286,CHAPTERS/_page_256_Figure_2.jpeg,1c4967f6967d8e813b2a281e2615dc8bef272eb57789b60e23c950de5e6bc01f,328297,CHAPTERS/06-Starting-from-Randomness.md,U001305,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000953,L000287,CHAPTERS/_page_258_Figure_1.jpeg,6e7bd2166885376ea79dce59500a35ea01bf6e91fd51b6241812ef15e97243c3,264239,CHAPTERS/06-Starting-from-Randomness.md,U001315,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000954,L000288,CHAPTERS/_page_259_Picture_2.jpeg,1797a19a5e12b8fd0f3165ecbdb9a6149646809ed71c6e1d8d8ae6f2414ab443,101531,CHAPTERS/06-Starting-from-Randomness.md,U001317,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000955,L000289,CHAPTERS/_page_259_Picture_4.jpeg,3f138bccbbaedbcfe9865069685819d618234ba9525749dc1c7afaeed695d30f,100962,CHAPTERS/06-Starting-from-Randomness.md,U001319,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000956,L000290,CHAPTERS/_page_259_Picture_6.jpeg,7d9fd822a9dc2cabbdfc4c0030bef8b0f69d14f8ff9f5c8547bc2bf6010c9815,90996,CHAPTERS/06-Starting-from-Randomness.md,U001321,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000957,L000291,CHAPTERS/_page_261_Figure_2.jpeg,49f35fe65202ef7fbfee2da92b7460d36fc329b66a553782ebf8991f237944dd,309273,CHAPTERS/06-Starting-from-Randomness.md,U001330,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000958,L000292,CHAPTERS/_page_262_Figure_2.jpeg,23df7e86bf96a148a17c13847eb53c773a24f86cc5a24f2e1a550f79b94439e3,240733,CHAPTERS/06-Starting-from-Randomness.md,U001332,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000959,L000293,CHAPTERS/_page_263_Figure_2.jpeg,71f5ac8784f493b664a93aff52e157e1ac7bf94a6b2e910f98de9fef663736ec,295433,CHAPTERS/06-Starting-from-Randomness.md,U001334,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000960,L000294,CHAPTERS/_page_264_Picture_2.jpeg,795c798b4c9b2bbd24febea8333176ebd7bc33852a4905894e5bff4a1426a757,171688,CHAPTERS/06-Starting-from-Randomness.md,U001336,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000961,L000295,CHAPTERS/_page_264_Picture_3.jpeg,0689cd062ff648358aaef8ac0fae47cfb64538e5c0ed55a2c5fe660e6943eeb5,50190,CHAPTERS/06-Starting-from-Randomness.md,U001337,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000962,L000296,CHAPTERS/_page_264_Picture_4.jpeg,794ac066a51509a37d4799acc739a6b5f4c59e751ac41c742240e6c89036cfe2,223409,CHAPTERS/06-Starting-from-Randomness.md,U001338,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000963,L000297,CHAPTERS/_page_264_Picture_5.jpeg,6155bdaa297203af55f18c2ff66ae9a99e81f1abdc75713a5f03461f7cb83002,192904,CHAPTERS/06-Starting-from-Randomness.md,U001339,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000964,L000298,CHAPTERS/_page_264_Picture_6.jpeg,36264bbd6814952b8bff6c4c80a7e1d19da57855e65557ccea72b10edebcd075,122280,CHAPTERS/06-Starting-from-Randomness.md,U001340,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000965,L000299,CHAPTERS/_page_265_Picture_4.jpeg,3aa6034fb572da428acfdca0ad712508de8f02f5506149473b70149d1e547d20,179827,CHAPTERS/06-Starting-from-Randomness.md,U001345,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000966,L000300,CHAPTERS/_page_266_Picture_2.jpeg,caa2e578f5e8169198d3ea61b5edc3b889d1e575389e50019654c1b7e90d3287,122471,CHAPTERS/06-Starting-from-Randomness.md,U001349,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000967,L000301,CHAPTERS/_page_266_Picture_3.jpeg,2c96a0d4597d25697eb79b1c19acb898c5338a2788e54d0d25a3bffbdfe8132d,121358,CHAPTERS/06-Starting-from-Randomness.md,U001350,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000968,L000302,CHAPTERS/_page_266_Picture_4.jpeg,d9c0d051febaffe03059d8593acd7a21fde5c2e8a35c3051adb6c36e8ed650ad,118537,CHAPTERS/06-Starting-from-Randomness.md,U001351,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000969,L000303,CHAPTERS/_page_268_Picture_2.jpeg,57776d088da837f1511e49a9f6716e2b72257b3dcd10d855f4428efac94282fd,415105,CHAPTERS/06-Starting-from-Randomness.md,U001360,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000970,L000304,CHAPTERS/_page_269_Picture_1.jpeg,3f75a5508b9e7cd2e06af93619aca5b443121095a77f4f3165d6342ea6ad5fde,454895,CHAPTERS/06-Starting-from-Randomness.md,U001361,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000971,L000305,CHAPTERS/_page_270_Figure_6.jpeg,98ce0d419e31aeae051f846ec4f9ee87d9f8918208326205e9106ad45d5adc34,80390,CHAPTERS/06-Starting-from-Randomness.md,U001368,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000972,L000306,CHAPTERS/_page_271_Figure_5.jpeg,8cd44a83240d6e62e1675bb7aa053d46d8a42b18d84489a0c466b0b9ca94e9d4,212658,CHAPTERS/06-Starting-from-Randomness.md,U001373,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000973,L000307,CHAPTERS/_page_272_Figure_5.jpeg,91a712362e525f2a89398dbdf395c57a16f06b7c1bcd86b431570294fd003a79,148216,CHAPTERS/06-Starting-from-Randomness.md,U001378,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000974,L000308,CHAPTERS/_page_272_Figure_6.jpeg,b8d8ccfd8e6ad54fc3c91380bc0e1dab065cf0e5f3602448a6537335cb6951b7,21110,CHAPTERS/06-Starting-from-Randomness.md,U001379,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000975,L000309,CHAPTERS/_page_274_Figure_2.jpeg,6fabf91f4231a97a1f3d57c44cb9ad4c450bdfb823e5566f515f651e7add47a0,485003,CHAPTERS/06-Starting-from-Randomness.md,U001390,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000976,L000310,CHAPTERS/_page_275_Figure_1.jpeg,6001ddbef97c2d83b1a1383f4b28be0a455f6fb005e0983f6d0b2101bdbc45ce,95508,CHAPTERS/06-Starting-from-Randomness.md,U001392,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000977,L000311,CHAPTERS/_page_276_Picture_6.jpeg,05090de412906c8b694be11867e24f53b8f95c5346d14c6734659e25b2749cce,108089,CHAPTERS/06-Starting-from-Randomness.md,U001400,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000978,L000312,CHAPTERS/_page_276_Picture_7.jpeg,bd33f93f72c5ae5d60de121dbedc0810ce1a286ddf072c206919faf74d2c7dbb,83612,CHAPTERS/06-Starting-from-Randomness.md,U001401,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000979,L000313,CHAPTERS/_page_277_Picture_5.jpeg,d62024416ba5800fb51afdd03dcd2f6564ff15cc09f937beda3a61bb624846a4,139108,CHAPTERS/06-Starting-from-Randomness.md,U001406,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000980,L000314,CHAPTERS/_page_278_Figure_2.jpeg,0e73db6ae7b20a1e9236dd0ba359da12d7e349da4960067203bbb5ad4b54cb40,339815,CHAPTERS/06-Starting-from-Randomness.md,U001409,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000981,L000315,CHAPTERS/_page_279_Picture_4.jpeg,1f7e2bc50d5f9133ace38d1b72334757836bdd5293586c436ce9c052bdf15bf7,124610,CHAPTERS/06-Starting-from-Randomness.md,U001413,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000982,L000316,CHAPTERS/_page_280_Figure_5.jpeg,bf92eff5298ebcfa5383dbdb40501d8be29c5726579da1e030d04e9f818fb0b4,373143,CHAPTERS/06-Starting-from-Randomness.md,U001420,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000983,L000317,CHAPTERS/_page_281_Picture_6.jpeg,707d3732669d57d3aa10cd945671485dd53db3b7bb1dd666293e71ba3e53f7be,40810,CHAPTERS/06-Starting-from-Randomness.md,U001427,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000984,L000318,CHAPTERS/_page_281_Picture_7.jpeg,93e9bfbdb7f040a94074e6f459183fc5e971e7dd57892569df4c99687d8299d0,43369,CHAPTERS/06-Starting-from-Randomness.md,U001428,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000985,L000319,CHAPTERS/_page_281_Picture_8.jpeg,32d4b866d2a0cc3dc60a0099a5a0e4bd93a8f7e010f016e97f9e6222ee54295a,43441,CHAPTERS/06-Starting-from-Randomness.md,U001429,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000986,L000320,CHAPTERS/_page_281_Rule_30_Strip.jpeg,1a8e0497be80cb24c7d741bc965c2198b467f32cb514929284732eb7df410e49,16694,CHAPTERS/06-Starting-from-Randomness.md,U001430,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000987,L000321,CHAPTERS/_page_282_Picture_6.jpeg,b3db2bf1ee560ad4070549fe079286d8f25673552cf6278da4804705f5d22947,54715,CHAPTERS/06-Starting-from-Randomness.md,U001437,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000988,L000322,CHAPTERS/_page_282_Picture_7.jpeg,63ad7824038b9f609a3d1c0c14ef3796eba09cb526670dc2c8344d2d3c8bb131,58499,CHAPTERS/06-Starting-from-Randomness.md,U001438,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000989,L000323,CHAPTERS/_page_283_Picture_2.jpeg,587f62f4a1f8ccc21ebb852f653d62ffa0cda56384701591f322a8837c442534,364383,CHAPTERS/06-Starting-from-Randomness.md,U001440,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000990,L000324,CHAPTERS/_page_284_Figure_6.jpeg,ce3297b87df7171f4956d2b41fa6099bc9f8788f2bfaac20a914eb4e87580d19,181216,CHAPTERS/06-Starting-from-Randomness.md,U001446,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000991,L000325,CHAPTERS/_page_284_Rule_126_Rule_90_Map.jpeg,b103530d0fae6c6aa67e61b9072cc2699b1db22924c77a72bd09bdccbf427360,11269,CHAPTERS/06-Starting-from-Randomness.md,U001447,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000992,L000326,CHAPTERS/_page_285_Figure_7.jpeg,94ede6ec7e8800413e61eb47f630e3650f0ec3bd5ffbfc0f55aa566705f688ef,51028,CHAPTERS/06-Starting-from-Randomness.md,U001455,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000993,L000327,CHAPTERS/_page_285_Figure_8.jpeg,93bb1bb2333513649a193069526b592b0fd309037018df8f7a83cc4ae73526e3,31037,CHAPTERS/06-Starting-from-Randomness.md,U001456,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000994,L000328,CHAPTERS/_page_285_Picture_9.jpeg,96c6b731e1563a70a228a01fcb150d181302a22b361401ecc6a7323aae7af36a,3567,CHAPTERS/06-Starting-from-Randomness.md,U001457,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000995,L000334,CHAPTERS/_page_286_Picture_11.jpeg,163f0a9d87529ece7d18e0037e03600680ac949c9ec0d0f591fcd3cb76493e91,4159,CHAPTERS/06-Starting-from-Randomness.md,U001468,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000996,L000329,CHAPTERS/_page_286_Picture_3.jpeg,20bf65dac9732de8e09eeae537bd465371e00b95e060b800da28a220e67d61e0,47948,CHAPTERS/06-Starting-from-Randomness.md,U001460,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000997,L000330,CHAPTERS/_page_286_Picture_4.jpeg,d6ee243655d758938f588e728e52b8db5d5138576edac2006ddc7e96ee3eea37,32857,CHAPTERS/06-Starting-from-Randomness.md,U001461,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000998,L000331,CHAPTERS/_page_286_Picture_5.jpeg,bc5db678719f6b98d51f4b621a8cb99d710b5bb24e8c47a0c90d92809bedab93,3288,CHAPTERS/06-Starting-from-Randomness.md,U001462,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000999,L000332,CHAPTERS/_page_286_Picture_9.jpeg,a66b8790f0b4aa10ec56a609f35c5a2fbb673710f9cd4f3714927c1645ada5a1,136556,CHAPTERS/06-Starting-from-Randomness.md,U001466,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001000,L000333,CHAPTERS/_page_286_Rule_184_Middle.jpeg,3738b7036adfecc29ae01bcc4f9c5472322cc1e486fccc3b8432c9291837b4ef,53532,CHAPTERS/06-Starting-from-Randomness.md,U001467,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001001,L000335,CHAPTERS/_page_287_Picture_3.jpeg,c860a2c434e1f9185639326259169eb2874227e9dc962df94c811749bb392ea7,332635,CHAPTERS/06-Starting-from-Randomness.md,U001472,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001002,L000336,CHAPTERS/_page_287_Rule_184_Strip.jpeg,9b577aeb6e59caa105bf424b03ee89ffabd79c059d8a7614d39dea54ad8396cf,17918,CHAPTERS/06-Starting-from-Randomness.md,U001473,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001003,L000337,CHAPTERS/_page_288_Picture_2.jpeg,c74d1702d7e1aff535dfb2eb63c328c398546f8fea3721d09b90cfbb69a6432c,334569,CHAPTERS/06-Starting-from-Randomness.md,U001476,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001004,L000338,CHAPTERS/_page_289_Picture_2.jpeg,5b4871df9b700af96ee54614cade3ab23d4ca718b2066a49b2cacb9c5570becb,461640,CHAPTERS/06-Starting-from-Randomness.md,U001479,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001005,L000339,CHAPTERS/_page_290_Picture_6.jpeg,a06b44fad2c3bb2fd08ef12014f5a06339240d513c6c524873f1f203dd4a9c04,57800,CHAPTERS/06-Starting-from-Randomness.md,U001485,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001006,L000340,CHAPTERS/_page_291_Figure_3.jpeg,5c6cef8f5507beff72cd0a08cc7cd76a11d46d1a8e70b84cfb2a37479f5b6921,66025,CHAPTERS/06-Starting-from-Randomness.md,U001490,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001007,L000341,CHAPTERS/_page_292_Figure_2.jpeg,d0b3e6c0b8f634418e067dc520e6c584b2655949812716d892be07c2145eaee2,116991,CHAPTERS/06-Starting-from-Randomness.md,U001497,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001008,L000342,CHAPTERS/_page_293_Picture_1.jpeg,ba0e332ce784d420c39645b99cc51208e5a446d394dc38c4cef2c3b411c00f85,203640,CHAPTERS/06-Starting-from-Randomness.md,U001502,CHAPTERS/06-Starting-from-Randomness.md,10,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
